TITLE,DATE,PRESS,REPORTER,CONTENT
"최종훈, 물뽕 성폭행 가해자vs협박 피해자…진실은?",2019-04-12 11:04,한국경제,김소연 기자,"
""최종훈에게 물뽕 성폭행 당했다"" 피해 주장 여성 등장최종훈 ""협박 혐의로 피해자 여성 A 씨 고소최종훈, 승리·정준영 '단톡방' 멤버로 논란→음주운전, 경찰 청탁 의혹까지[ 김소연 기자  ] 



최종훈/사진=한경DB최종훈은 가해자일까, 피해자일까. 서울성동경찰서는 11일 ""최종훈이 지난 5일자로 여성 A 씨를 고소했다""고 밝혔다. 구체적인 고소장 내용에 대해선 ""밝히기 어렵다""고 했다. 해당 고소건은 최종훈의 '물뽕' 성폭행 논란으로 시작됐다. 여성 A 씨가 ""2012년 3월 미국에서 최종훈이 건넨 칵테일을 한 잔 받아 마신 후 정신을 잃었고, 성폭행을 당했다""면서 고소를 준비 중이라는 소식이 전해졌고, 최종훈은 A 씨를 ""협박"" 혐의로 고소한 것. A 씨는 최종훈에게 '물뽕(GHB)' 피해를 당했다고 주장하고 있다. 칵테일을 먹은 후 발생한 증상이 최근 클럽 버닝썬을 통해 알려진 물뽕과 비슷하다는 것. 물뽕은 신종 마약으로 승리가 운영했던 버닝썬에서 광범위하게 사용됐다는 의혹을 받는 약물이다. 무색무취에 투약 후 하루면 몸에 흔적도 남지 않아 남성들이 여성들을 성폭행할 목적으로 사용하는 것으로 알려져 더욱 공분을 자아냈다. 



최종훈/사진=한경DB최종훈은 승리가 버닝썬을 오픈하기 전 전신이 된 몽키뮤지엄을 가수 정준영과 함께 동업할 만큼 끈끈한 우정을 이어왔다. 정준영, 승리와 함께 단체 카카오톡 채팅방에 음란물을 유포한 혐의로 입건되기도 했다. 해당 혐의에 대해선 현재 검찰에 '기소의견'으로 송치된 상태다. 뿐만 아니라 2016년 음주운전이 적발됐고, 이 사실이 알려지는 것을 막기 위해 현직 경찰에게 뇌물을 건넨 혐의도 받고 있다. 논란이 거듭 이어지면서 FT아일랜드 리더였던 최종훈은 팀을 탈퇴하고, 소속사 FNC엔터테인먼트와도 계약이 해지됐다. 사실상 연예계에서 은퇴하게 된 것. 



최종훈/사진=한경DB이 와중에 성폭행 주장까지 등장하면서 최종훈에 대한 비난 여론은 더욱 커졌다. 하지만 최종훈은 성폭행 혐의에 대해선 적극적으로 반박했다. 최종훈은 ""A 씨에게 지난 달 중순쯤 연락이 왔다""며 6년 전쯤 잠깐 만난 사이였는데, 허위 사실을 언급하며 협박을 했다""는 입장이다. 그러면서 물뽕을 먹이고, 성폭행을 했다는 주장에 대해 ""명백한 허위""라고 강조했다. 김소연 한경닷컴 기자 sue123@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			AOA 혜정 6살 연하 남친 ♥류의현 누구? #만스무살 #웹드인연
		",2019.04.08. 오후 3:28,None,None,None
"
			AOA 혜정 측 ""류의현과 열애? 본인 확인 중""
		",2019.04.08. 오전 10:43,None,None,None
한류열풍에 취한 엔터권력의 민낯,2019-03-22 18:00,한국경제,고윤상 기자,"
커버스토리



‘버닝썬 나비효과’가 거세다. 지난해 11월 서울 강남 클럽 버닝썬에서 발생한 단순폭행 사건이 경찰 유착 의혹과 한국 엔터테인먼트산업의 어두운 면까지 드러내며 거대한 ‘권력 게이트’가 됐다. 한류를 타고 고속성장 중인 국내 엔터테인먼트업계의 일그러진 단면을 보여준 사건이라는 평가도 있다.



22일 금융감독원에 따르면 국내 빅3 엔터테인먼트기업으로 꼽히는 SM·YG·JYP엔터테인먼트의 매출은 지난해 1조228억원으로 10년 전인 2008년(731억원)보다 14배가량 늘었다. 산이 높아진 만큼 골도 깊어졌다. 소속 연예인의 형사 리스크는 업계 전체를 뒤흔드는 메가톤급 폭탄이 됐다. 빅뱅 승리(본명 이승현·29)의 소속사인 YG엔터테인먼트의 시가총액은 사건 이후 2000억원 이상 증발했다.형사 리스크가 커지면서 엔터업계와 경찰·법조계는 더 밀접해졌다. 연예인의 형사 사건은 일반인에 비해 ‘솜방망이 처벌’로 끝나는 사례가 많다. 2008년부터 10년간 연예인이 연루된 주요 형사 사건 54건 중 실형으로 이어진 것은 3건에 그쳤다. 여기에는 검찰과 경찰 고위직 출신 전관을 앞세운 대형 로펌의 역할이 크다는 분석이다. 한 대형 로펌 변호사는 “엔터테인먼트회사는 형사 리스크를 줄이기 위해 향우회와 동문회까지 동원해 연줄을 형성하고 있다”고 말했다.韓流 고속성장이 낳은 '엔터 권력'의 민낯“마약 사건은 원래 검사장이 와도 못 막는다.”강용석 변호사는 2014년 한 TV 예능 프로그램에 출연해 “소속사와 검찰 간 유착이 의심된다”며 이같이 말했다. 당시 강 변호사가 거론한 사건은 가수 박봄의 ‘암페타민 밀반입’ 사건. 박봄은 2010년 미국에서 암페타민이 함유된 아데랄 82정을 한국으로 밀반입했다가 인천공항 세관에 적발됐다. 인천지방검찰청은 그러나 인천세관에서 통보받은 이 사건을 입건유예해 내사 단계에서 수사를 중지했다.마약사건도 입건유예…10년간 연예인 범죄 54건 중 실형은 3건



그래픽=신택수 기자 shinjark@hankyung.com“잠잠해지고 나면 입건유예·무혐의 처분”‘버닝썬 게이트’가 연일 대한민국을 달구면서 연예인과 권력기관 간 유착에 대한 관심이 커지고 있다. 한국경제신문이 지난 10년간 연예인이 연루된 주요 형사 사건 54건을 분석한 결과 피의자가 실형을 받은 사례는 방송인 신정환(상습도박)과 가수 고영욱(성폭행), 힙합가수 이센스(마약 상습투약) 등 3건에 불과했다. 이들 연예인은 공통적으로 재범인 데다 죄질까지 불량해 실형 선고가 불가피했다는 평가다.나머지 51건은 모두 기소유예, 벌금형, 집행유예 등 경미한 처분이 내려졌다. 연예인이 일으킨 범죄 중 가장 많은 비중을 차지한 마약 관련 사건 13건 가운데 이센스를 제외하고는 실형이 없었다. 같은 혐의여도 대형 소속사 출신 연예인은 관대한 판결을 받았다는 의혹이 불거졌다. 암페타민 밀반입에 연루된 박봄은 버닝썬 게이트의 핵심 인물인 빅뱅 승리(본명 이승현·29)와 YG엔터테인먼트에서 한솥밥을 먹었다. 마약담당 검사 출신인 조수연 변호사는 “정말 피치 못할 사정이 있더라도 최소 집행유예가 나왔어야 할 사안”이라고 꼬집었다. 연예인이 경찰에 로비를 했다는 의혹도 심심찮게 제기됐다. 방송인 이수근과 탁재훈은 2013년 서울지방경찰청 소속 경찰관을 룸살롱에서 접대하고 뒷돈을 건넸다는 혐의로 검찰 조사를 받았다.석연치 않은 사유로 무혐의 처분된 사건도 있다. 한성호 FNC엔터테인먼트 대표는 방송인 유재석을 영입하기 2주 전인 2015년 7월 기관투자가들에 블록딜 형태로 주식을 대량으로 넘겨 235억원가량의 차익을 거뒀다. 금융감독원의 고발을 접수한 서울남부지방검찰청이 2016년 시세조종 혐의로 한 대표와 소속 가수 씨엔블루의 정용화 이종현 등을 수사하기도 했다. 세 사람 모두 유재석 영입 정보를 미리 알고 있었고, 그 덕분에 주식을 고가에 처분한 것으로 알려졌지만 한 대표와 정용화는 무혐의 처분을 받았고, 이종현만 벌금 2000만원에 약식 기소됐다.대기업 총수급 법률서비스 받는 연예인한류 등으로 국내 엔터테인먼트업체들이 급성장하면서 소속 연예인에게 대기업 총수급의 법률 서비스가 제공되고 있다는 얘기도 나온다. SM엔터테인먼트 YG엔터테인먼트 JYP엔터테인먼트 등 주요 엔터테인먼트회사들은 대형 로펌이 저마다 유치 경쟁을 벌일 만큼 ‘큰손’으로 떠올랐다. 표종록 JYP엔터테인먼트 부사장, 박종술 팬엔터테인먼트 사장, 최정환 로엔엔터테인먼트 이사 등은 변호사 출신으로 내부 법률 조언, 로펌 선임 및 협력 등의 업무를 담당하는 것으로 알려졌다. 최 이사는 대형 로펌인 법무법인 광장에서 엔터테인먼트팀을 총괄하고 있다.지난해 10월 남자친구로부터 성관계 영상 유포 협박을 당한 걸그룹 카라 출신 구하라의 변호를 법무법인 세종이 맡은 것도 비슷한 맥락이다. 당시 세종은 대형 로펌으로서는 이례적으로 “2차 가해 행위를 중단할 것을 엄중히 경고한다”는 보도자료를 배포하기도 했다. 업계에서는 “연예인 형사 사건이 대형 로펌 영역으로 들어왔다는 상징적 사건”이라는 평가가 나오기도 했다.이들 대형 로펌은 사건 발생부터 마무리에 이르기까지 대응 전략을 체계적으로 컨설팅해주는 것으로 알려졌다. 사건이 터지면 초기 대응이 가장 중요하기 때문에 우선 경찰 출신 등 전관 변호사를 전면에 투입한다. 언론에 알리지 않고 ‘비공개 소환 조사’로 사건을 마무리할 수 있도록 물밑 작업을 하는 게 급선무다. 한 대형 로펌 형사팀 변호사는 “경찰 출신 연줄을 총동원해서 비공개 소환이라는 ‘수사상 배려’를 받을 수 있도록 하는 게 최대 관건”이라고 귀띔했다. 부득이하게 언론에 알려졌다면 보도자료 입장문을 검토하고 고쳐주는 것도 이들 대형 로펌의 몫이다. 법적으로 불리할지 모를 내용을 걸러내기 위한 작업이다.“기업가치 지키려면 형사리스크 관리 필수”경찰 조사 후 검찰로 송치되면 로펌 소속 검찰 출신 변호사가 밀착 마크한다. 무혐의가 가장 좋다. 무혐의가 어렵다면 기소유예를 받을 수 있도록 하는 게 2차 목표다. 검찰이 기소해 재판에 넘겨지면 그때부턴 검사와 판사 출신 변호사가 협업한다.단계별로 대응할 때마다 변호사가 늘어나다 보니 연예인 사건은 일반 형사 사건에 비해 수임료가 비싸다. 전체적으론 2~3배의 비용이 든다는 게 변호사들의 설명이다. 가령 2000만~3000만원 정도에 수임할 사건이어도 연예인이라면 수임료가 5000만원 이상으로 오르는 식이다.익명을 원한 한 국내 엔터테인먼트기업 대표는 “소속 스타 연예인은 회사의 핵심 자산이자 수출 상품”이라며 “기업 가치를 지키기 위해서라도 연예인의 형사 리스크 관리에 목숨을 걸지 않을 수 없다”고 말했다.고윤상/이수빈/조아란 기자 kys@hankyung.com▶ 애플·테슬라 지금 사도 될까? 궁금하면 '해주라'▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			정해인 ""이젠 괜찮아요""…감기몸살 응급실행 뒤늦게 알려져
		",2019.04.01. 오후 7:01,None,None,None
"
			이홍기, 최종훈 때문에 취소된 홍콩 공연 참석…""최근 많은 일 있었다""
		",2019.03.18. 오후 5:03,None,None,None
"이종현, 주가조작 이어 ""여자 넘겨요"" 논란…씨엔블루 팬들, 퇴출 성명서 발표",2019-03-15 12:47,한국경제,김소연 기자,"
씨엔블루 이종현, 거듭된 논란 주인공씨엔블루 팬들 ""이종현으로 실추된 팀 이미지, 용납 못해""[ 김소연 기자  ] 



이종현/사진=한경DB씨엔블루 이종현의 퇴출을 압박하는 팬들의 집단 움직임이 시작됐다. 15일 씨엔블루 온라인 팬덤 중 하나인 디시인사이드 씨엔블루 갤러리에는 '씨엔블루 이종현 퇴출 요구 성명서'가 게재됐다. 성명서에는 ""이종현은 씨엔블루의 멤버 한 사람으로서 가수이자 공인으로서의 본분을 망각하고 사회적 물의를 일으켜 팀과 소속사의 브랜드 가치와 이미지를 실추시켰다""며 ""수많은 의혹에도 불구하고 이종현은 대중들과 팬들의 진심 어린 사회와 반성은 커녕 어떠한 말도 없이 침묵으로 일관하고 있다""고 적혀있다. 그러면서 ""팬덤 대다수의 구성원이 여성인 상황에서 이종현의 활동을 수용하고, 소비할 수 없다""며 ""이종현이 잔류할 경우 씨엔블루가 받을 타격과 다른 멤버들의 이미지 실추 역시 용납할 수 없다""는 입장을 밝혔다. 이어 ""이종현의 활동 중단이 아닌 퇴출을 강력하게 요구한다""고 덧붙였다. 이종현은 2016년 6월 자신의 소속사 유명 연예인 영입 소식을 미리 알고, 주식을 거래해 부당 이득을 챙겨 자본시장법 위반 혐의로 2000만 원의 벌금형을 받은 바 있다. 이후 잠시 주춤하기도 했지만, 씨엔블루 활동 뿐 아니라 개인 솔로 앨범 발표, KBS 2TV '란제리 소녀시대', OCN '그남자 오수' 등에 출연하며 활발한 활동을 이어갔다. 지난해 8월 씨엔블루 멤버들 중엔 가장 마지막으로 육군 현역 입대했다. FNC엔터테인먼트 공식 입장에선 이종현의 사과만 담겨있을 뿐 씨엔블루 등 연예계 활동에 대한 언급은 없다. 잇따른 구설수에 팬마저 등돌린 상황에서 이종현이 어떤 입장을 밝힐지 이목이 집중되고 있다. 



씨엔블루 이종현 퇴출 성명서/사진=디씨인사이드 씨엔블루 갤러리김소연 한경닷컴 기자 sue123@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			씨엔블루 이종현 ""여성 비하·성 관련 부적절 대화 죄송…반성하고 속죄할 것""
		",2019.03.15. 오후 12:28,None,None,None
"
			'로맨스는 별책부록' 정유진 ""모델 시절 경력단절 경험有, 시간 소중함 느껴""
		",2019.03.15. 오전 10:10,None,None,None
"SBS 8 뉴스, ""이종현과 최종훈, 정준영의 단체 대화방 멤버였다"" 보도",2019-03-14 21:54,한국경제,None,"




SBS 8 뉴스 (사진=방송 영상 캡처) 씨엔블루 이종현과 FT아일랜드 최종훈이 정준영 단체 대화방의 멤버로 밝혀졌다.14일 방송된 SBS ‘8 뉴스’에서는 이종현이 승리와 정준영, 최종훈 등이 속해있는 카카오톡 단체 대화방의 멤버였고, 불법 영상을 공유했다고 보도했다.SBS ‘8 뉴스’는 해당 대화방에서 이루어진 대화 내용 일부를 보도했다. 해당 내용은 이종현과 최종훈이 불법 촬영물을 공유하고 여성 비하 발언을 한 것이다.최종훈은 잠들어 있는 여성의 사진을 올렸고, 대화방에 있던 지인 1명은 “누구야 몸매 X좋은”이라고 말했다. 또한 이종현은 대화방에서 “빨리 여자 좀 넘겨요. X같은 X들로”라 말했고, 정준영은 “누구 줄까?”라고 말했다. 이에 이종현은 “형이 안 X있으면 좋고 없으면 그냥 예쁜 X”이라고 답했다. 한편 지난 12일 이종현과 최종훈의 소속사 FNC엔터테인먼트는 둘에 대한 논란에 대해 “당사의 소속 연예인 이종현과 최종훈은 현재 사회적으로 물의를 빚고 있는 해당 연예인들과 친분이 있어 연락을 주고받는 사이였을 뿐, 이번 사건과 관련이 없음을 분명히 밝힙니다. 불필요한 오해나 억측 및 추측성 보도는 자제해주시길 바랍니다”라고 공식 입장을 발표했다.이준현 한경닷컴 연예·이슈팀 기자기사제보 및 보도자료 hub@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			'로맨스는 별책부록' 정유진 ""애교 많은 이종석, 입대 앞두고도 흔들림 없어""
		",2019.03.14. 오전 11:51,None,None,None
"
			'로맨스는 별책부록' 정유진 ""이종석, 이나영 성덕? 저도 빅 팬""
		",2019.03.14. 오전 11:51,None,None,None
"박한별 남편, 최종훈 음주운전 무마 의혹?…대화내용 봤더니",2019-03-14 9:24,한국경제,None,"




최종훈 (사진=방송캡처) 그룹 FT아일랜드 최종훈이 음주운전에 적발된 뒤 이를 무마하기 위해 경찰에 청탁을 한 것으로 의심되는 정황이 포착됐다.13일 방송된 SBS '8시뉴스'는 가수 정준영, 빅뱅 승리, FT아일랜드 최종훈 등이 포함되어 있는 단체 카카오톡 채팅방에서 그들이 권력 기관과 유착돼있다는 것을 의심하게 하는 내용이 곳곳에서 발견됐다고 보도했다.특히 최종훈은 2016년 3월 다른 가수의 음주운전 적발 기사를 단체 대화방에 올린 후 ""저는 다행히 유OO형 은혜 덕분에 살았습니다""라고 말했다.대화에 등장하는 유 모 씨는 박한별의 남편이자 승리와 유리홀딩스를 함께한 투자자로 알려졌다.이에 김 씨는 ""종훈이 좋은 경험했다.. 수갑도 차보고 경찰 앞에서 도망도 가보고 스릴있었겠다""라고 답했다.또 정준영은 ""종훈이 이번에 (신문) 1면에 날 수 있었는데""라고 말했고, 최종훈은 ""내가 왜 기사가 나. 얼마나 조용히 처리했는데""라고 답했다.이에 김 씨는 ""조용히? 유 회장님이 얼마나 발벗고 나서셨는지 알아?""라고 말했고, 승리는 ""다음 음주운전은 막아줄 거란 생각 말아라 OO형이 자기 돈 써서 입 막아줬더니""라고 덧붙였다.이와 관련 소속사 FNC엔터테인먼트 측은 ""최종훈은 2016년 2월 서울 이태원에서 경찰의 음주단속에 걸려 250만 원의 벌금과 100일 면허정지 처분을 받고 이를 이행한 사실이 있음을 본인을 통해 확인됐다""고 밝혔다.이어 ""최종훈은 당시 두려움에 얼굴이 많이 알려지지 않은 멤버라고 생각해 조용히 넘어가고자 소속사에 알리지 못하고 스스로 그릇된 판단을 하게 된 점에 대해 많은 후회와 반성을 하고 있다고 했다""며 ""하지만 경찰 유착에 관한 금일 보도와 같이 언론사나 경찰을 통해 그 어떤 청탁도 한 사실은 없음을 본인을 통해 확인했다""고 말했다.그러면서 ""최종훈은 추후 경찰 조사에 적극 협조해 유착 유무 등을 확실히 확인하고, 만일 유착 등이 사실로 드러날 경우 이에 상응하는 모든 법적 책임을 질 예정이다""라고 덧붙였다.김나경 한경닷컴 연예·이슈팀 기자기사제보 및 보도자료 hub@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"승리·정준영과 선 긋던 최종훈, 알고보니 경찰에 음주운전 무마 청탁",2019-03-13 17:58,한국경제,김예랑 기자,"
			[ 김예랑 기자  ] 



최종훈 음주운전 경찰에 비밀유지 청탁  / 사진=한경DB승리·정준영 사태와 직접적인 관련이 없다고 공식 입장을 밝혔던 최종훈이 음주운전 사실을 비밀로 하려고 담당 경찰에게 청탁한 의혹이 보도됐다. YTN에 따르면 2016년 3월 최종훈은 음주운전을 한 혐의로 서울 용산경찰서 소속 경찰에 적발됐다. 당시 혈중알코올농도 0.05% 이상이라는 제재 기준을 넘긴 것으로 알려졌다. 최종훈은 담당 경찰에게 음주운전 적발 사실이 대중과 언론에 알려지지 않게 부탁을 한 것으로 확인됐다. 최종훈은 이같은 내용을 정준영과 승리 등이 있는 카카오톡 단체 채팅방에 올렸고 해당 경찰의 축하 메시지 등을 보내며 관계를 유지해 왔다는 것을 자랑스럽게 이야기 했다. 해당 사건을 국민권익위원회에 최초 제보한 방정현 변호사가 이날 CBS 라디오에서 인터뷰한 내용과 일치한다. 방 변호사는 "" 경찰과의 유착을 직접적으로 얘기하는 대화가 담겨 있었다""면서 ""어떤 사건이 발생을 하니 '내가 그분하고 이렇게 해가지고 무마했어' 식의 대화들이었다. 이후 경찰 생일 축하한다는 대화도 했다""고 말했다.최종훈의 소속사 FNC엔터테인먼트는 지난 12일 승리, 정준영 사건과 연관성을 부인한 공식입장을 보낸 뒤 연락이 닿지 않고 있다. 한편 이날 경찰청에 따르면 2016년 7월 승리와 정준영씨, 클럽 직원 등이 참여한 단톡방에서 한 참여자가 '옆 업소가 우리 업소 내부 사진을 찍었는데 경찰총장이 걱정 말라더라'라는 메시지를 남긴 것으로 확인됐다. 경찰은 이달 10일 성매매알선 등 행위의 처벌에 관한 법률 위반 혐의로 승리를 입건했다. 정준영의 혐의는 경찰이 승리의 성접대 의혹을 수사하는 과정에서 드러났다.경찰은 정준영이 승리와 함께 있는 카톡방 등에 불법 촬영한 것으로 의심되는 성관계 동영상을 유포한 사실을 확인하고 수사에 착수했다.정준영은 2015년 말 한 카카오톡 대화방에서 여성들과의 성관계 사실을 언급하며 몰래 촬영한 영상을 전송하는 등 수차례 동영상과 사진을 지인들과 공유한 혐의를 받는다.정준영은 승리와 함께 있는 카톡방에도 불법 촬영한 것으로 의심되는 성관계 동영상을 유포한 것으로 전해졌다.경찰은 오는 14일 승리와 정준영을 피의자 신분으로 불러 조사한다.김예랑 한경닷컴 기자 yesrang@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			씨엔블루 이종현, 정준영 카카오톡 대화방 논란에 과거 발언 화제 ""정준영과 술친구""
		",2019.03.12. 오후 9:54,None,None,None
"풍국주정 2대주주 박순애 씨, 연예인 주식 부자 5위로 등극",2019-02-24 18:15,한국경제,나수지 기자,"
수소차 바람에 주가 급등보유 지분가치 340억 달해1위는 이수만 회장 2124억[ 나수지 기자  ] 



풍국주정이 ‘수소차 테마주’로 분류돼 주가가 급등하면서 이 회사 2대 주주인 배우 박순애 씨(사진)가 연예인 주식부자 5위에 이름을 올렸다.24일 기업정보 사이트 재벌닷컴에 따르면 지난 22일 종가 기준 박씨의 주식 지분 가치는 340억7000만원으로 평가됐다. 지난해 말(321억4000만원)보다 19억3000만원(6.0%) 늘었다. 풍국주정 지분을 13.29% 보유한 박씨는 이 회사 최대주주인 이한용 대표의 부인이다. 박씨는 1986년 MBC 공채 탤런트로 데뷔해 드라마 ‘한지붕 세가족’ ‘조선왕조500년 인현황후’ ‘야망’ 등에 출연했다. 1994년 결혼 후 연예계 활동을 중단했다.주정 제조업체인 풍국주정은 수소 제조업체 에스디지를 자회사로 둬 수소차 관련주로 꼽힌다. 정부의 수소차 육성 전략에 힘입어 지난해 말부터 빠르게 주가가 올랐다. 지난해 10월 30일 최근 1년 최저가(7190원)와 비교하면 4개월여 만에 183%(22일·2만350원) 급등했다. 이 기간 박씨의 연예인 주식부호 순위는 7위에서 5위로 상승했다.박씨를 포함해 22일 기준 국내 상장사 주식을 100억원어치 이상 보유한 연예인은 7명이다. 이들이 보유한 주식 평가액은 총 6961억원으로 지난해 말(7157억원)보다 9.0% 줄었다. 지난해 연예기획사 주가가 큰 폭으로 올랐지만 올 들어 실적 우려와 차익실현 영향으로 연초 약세를 보인 영향이 컸다.연예인 주식부호 1위는 이수만 SM엔터테인먼트 회장으로 보유주식 평가액은 2124억원으로 집계됐다. 이 회장은 에스엠 지분 19.15%를 보유한 최대주주다. JYP엔터테인먼트 지분을 17.8% 보유 중인 박진영 이사의 지분 가치는 1874억원, 양현석 와이지엔터테인먼트 대표의 보유주식 가치는 1560억원이다. 에스엠 지분을 보유 중인 배우 배용준 씨(주식 평가액 442억원), 함영준 오뚜기 회장 장녀인 뮤지컬 배우 함연지 씨(327억원), 한성호 FNC엔터테인먼트 회장(291억원) 등도 100억원어치 이상 주식을 보유한 연예인으로 꼽혔다.나수지 기자 suji@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			연예 마켓+ㅣ 아이돌 日 인기 한물 갔다고? 제2의 트와이스를 찾아라
		",2019.02.24. 오전 8:42,None,None,None
"
			엔플라잉, '옥탑방' 역주행→음악방송 강제소환…활동 재개
		",2019.03.05. 오후 6:09,None,None,None
"
			설현 '나의나라' 캐스팅 확정, 양세종·우도환과 호흡 어떨까
		",2019.02.20. 오전 11:46,None,None,None
"
			AOA 지민, 건강이상설 직접 해명 ""저, 건강합니다""...환한 웃음
		",2019.02.13. 오후 8:27,None,None,None
"
			AOA 지민 충격근황 … 너무 말랐나? 소속사 ""매우 건강한 상태""
		",2019.02.13. 오전 10:58,None,None,None
"
			SF9, 20일 컴백 확정…새앨범 ‘NARCISSUS’ 티저사이트 오픈
		",2019.02.11. 오후 4:09,None,None,None
"
			입덕도우미｜'제2의 AOA를 꿈꾸는' 체리블렛, 앞으로 잘 부탁할게~
		",2019.02.10. 오전 8:03,None,None,None
"
			'SKY 캐슬' 조재윤 ""사랑해주신 시청자분들께 감사""..종영 소감
		",2019.02.02. 오전 8:09,None,None,None
"
			스카이캐슬 결방에 더 관심 끄는 결말…조재윤 ""무엇을 상상하든…충격"" 귀띔(인터뷰)
		",2019.01.26. 오전 1:27,None,None,None
"
			""K팝 새바람 우리가 이끈다""…차세대 아이돌 잇따라 출격
		",2019.01.11. 오후 5:57,None,None,None
"
			'SKY 캐슬' 조재윤, 하이마트에 러브콜 ""찐찐네 가족 단체 광고 어때요?"" (인터뷰)
		",2019.01.25. 오후 11:02,None,None,None
"
			'SKY캐슬' 조재윤 ""현장 분위기 메이커 1등 오나라…제가 졌다"" (인터뷰)
		",2019.01.25. 오후 3:11,None,None,None
"
			체리블렛, 데뷔와 함께 학생복 모델 발탁…’화려한 데뷔’
		",2019.01.22. 오후 5:42,None,None,None
"
			체리블렛, '음방' 전부터 이례적 관심…데뷔곡 MV 100만뷰
		",2019.01.22. 오후 2:50,None,None,None
"
			스카이캐슬 결방에 더 관심 끄는 결말…조재윤 ""무엇을 상상하든…충격"" 귀띔(인터뷰)
		",2019.01.26. 오전 1:27,None,None,None
"
			""K팝 새바람 우리가 이끈다""…차세대 아이돌 잇따라 출격
		",2019.01.11. 오후 5:57,None,None,None
"
			'SKY 캐슬' 조재윤, 하이마트에 러브콜 ""찐찐네 가족 단체 광고 어때요?"" (인터뷰)
		",2019.01.25. 오후 11:02,None,None,None
"
			'SKY캐슬' 조재윤 ""현장 분위기 메이커 1등 오나라…제가 졌다"" (인터뷰)
		",2019.01.25. 오후 3:11,None,None,None
"
			체리블렛, 데뷔와 함께 학생복 모델 발탁…’화려한 데뷔’
		",2019.01.22. 오후 5:42,None,None,None
"
			체리블렛, '음방' 전부터 이례적 관심…데뷔곡 MV 100만뷰
		",2019.01.22. 오후 2:50,None,None,None
"
			체리블렛, ‘Q&amp;A’ M/V 공개 15시간 만 100만 뷰 돌파
		",2019.01.22. 오후 4:40,None,None,None
"
			트와이스, 걸그룹 최초 日돔투어 출격…'방탄소년단 동생' 신인그룹 데뷔 예고
		",2019.01.04. 오후 5:22,None,None,None
"
			곽동연 영화 '야구소녀' 캐스팅, 2019년도 '열일' 예고
		",2019.01.04. 오후 1:33,None,None,None
"
			'권광진 탈퇴' 엔플라잉, 4인 체제 활동 스타트
		",2019.01.02. 오전 9:37,None,None,None
"
			체리블렛, '음방' 전부터 이례적 관심…데뷔곡 MV 100만뷰
		",2019.01.22. 오후 2:50,None,None,None
"
			체리블렛, ‘Q&amp;A’ M/V 공개 15시간 만 100만 뷰 돌파
		",2019.01.22. 오후 4:40,None,None,None
"
			트와이스, 걸그룹 최초 日돔투어 출격…'방탄소년단 동생' 신인그룹 데뷔 예고
		",2019.01.04. 오후 5:22,None,None,None
"
			곽동연 영화 '야구소녀' 캐스팅, 2019년도 '열일' 예고
		",2019.01.04. 오후 1:33,None,None,None
"
			'권광진 탈퇴' 엔플라잉, 4인 체제 활동 스타트
		",2019.01.02. 오전 9:37,None,None,None
"
			씨엔블루, FNC와 재계약 체결…연내 컴백 예고 [공식]
		",2020.10.21. 오전 9:59,None,None,None
"
			'FNC 신인' 피원하모니, 28일 데뷔 확정 [공식]
		",2020.10.13. 오전 10:11,None,None,None
